745	10.838	9.68508
746	10.8429	9.68954
747	10.8477	9.69399
748	10.8526	9.69845
749	10.8575	9.70291
750	10.8623	9.70737
751	10.8672	9.71183
752	10.8721	9.7163
753	10.8769	9.72077
754	10.8818	9.72524
755	10.8867	9.72971
756	10.8915	9.73418
757	10.8964	9.73865
758	10.9013	9.74313
759	10.9061	9.74761
760	10.911	9.75209
761	10.9158	9.75657
762	10.9207	9.76105
763	10.9255	9.76554
764	10.9304	9.77003
765	10.9352	9.77452
766	10.9401	9.77901
767	10.9449	9.7835
768	10.9497	9.78799
769	10.9546	9.79249
770	10.9594	9.79699
771	10.9643	9.80149
772	10.9691	9.80599
773	10.9739	9.81049
774	10.9788	9.815
775	10.9836	9.8195
776	10.9884	9.82401
777	10.9933	9.82852
778	10.9981	9.83303
779	11.0029	9.83754
780	11.0077	9.84206
781	11.0125	9.84657
782	11.0174	9.85109
783	11.0222	9.85561
784	11.027	9.86013
785	11.0318	9.86465
786	11.0366	9.86918
787	11.0415	9.8737
788	11.0463	9.87823
789	11.0511	9.88276
790	11.0559	9.88729
791	11.0607	9.89182
792	11.0655	9.89635
793	11.0703	9.90089
794	11.0751	9.90542
795	11.0799	9.90996
796	11.0847	9.9145
797	11.0895	9.91904
798	11.0943	9.92358
799	11.0991	9.92812
800	11.1039	9.93267
801	11.1087	9.93721
802	11.1135	9.94176
803	11.1183	9.94631
804	11.123	9.95086
805	11.1278	9.95541
806	11.1326	9.95996
807	11.1374	9.96451
808	11.1422	9.96907
809	11.147	9.97363
810	11.1517	9.97818
811	11.1565	9.98274
812	11.1613	9.9873
813	11.1661	9.99186
814	11.1708	9.99643
815	11.1756	10.001
816	11.1804	10.0056
817	11.1851	10.0101
818	11.1899	10.0147
819	11.1947	10.0193
820	11.1994	10.0238
821	11.2042	10.0284
822	11.209	10.033
823	11.2137	10.0375
824	11.2185	10.0421
825	11.2232	10.0467
826	11.228	10.0513
827	11.2327	10.0559
828	11.2375	10.0604
829	11.2423	10.065
830	11.247	10.0696
831	11.2517	10.0742
832	11.2565	10.0788
833	11.2612	10.0834
834	11.266	10.0879
835	11.2707	10.0925
836	11.2755	10.0971
837	11.2802	10.1017
838	11.2849	10.1063
839	11.2897	10.1109
840	11.2944	10.1155
841	11.2991	10.1201
842	11.3039	10.1247
843	11.3086	10.1293
844	11.3133	10.1339
845	11.3181	10.1385
846	11.3228	10.1431
847	11.3275	10.1477
848	11.3322	10.1523
849	11.337	10.1569
850	11.3417	10.1615
851	11.3464	10.1661
852	11.3511	10.1707
853	11.3558	10.1753
854	11.3605	10.1799
855	11.3653	10.1845
856	11.37	10.1891
857	11.3747	10.1937
858	11.3794	10.1983
859	11.3841	10.2029
860	11.3888	10.2075
861	11.3935	10.2121
862	11.3982	10.2168
863	11.4029	10.2214
864	11.4076	10.226
865	11.4123	10.2306
866	11.417	10.2352
867	11.4217	10.2398
868	11.4264	10.2445
869	11.4311	10.2491
870	11.4358	10.2537
871	11.4405	10.2583
872	11.4452	10.2629
873	11.4498	10.2676
874	11.4545	10.2722
875	11.4592	10.2768
876	11.4639	10.2814
877	11.4686	10.2861
878	11.4733	10.2907
879	11.4779	10.2953
880	11.4826	10.2999
881	11.4873	10.3046
882	11.492	10.3092
883	11.4966	10.3138
884	11.5013	10.3185
885	11.506	10.3231
886	11.5106	10.3277
887	11.5153	10.3324
888	11.52	10.337
889	11.5246	10.3416
890	11.5293	10.3463
891	11.534	10.3509
892	11.5386	10.3555
893	11.5433	10.3602
894	11.5479	10.3648
895	11.5526	10.3694
896	11.5573	10.3741
897	11.5619	10.3787
898	11.5666	10.3834
899	11.5712	10.388
900	11.5759	10.3926
901	11.5805	10.3973
902	11.5852	10.4019
903	11.5898	10.4066
904	11.5944	10.4112
905	11.5991	10.4158
906	11.6037	10.4205
907	11.6084	10.4251
908	11.613	10.4298
909	11.6176	10.4344
910	11.6223	10.4391
911	11.6269	10.4437
912	11.6315	10.4484
913	11.6362	10.453
914	11.6408	10.4577
915	11.6454	10.4623
916	11.6501	10.467
917	11.6547	10.4716
918	11.6593	10.4763
919	11.6639	10.4809
920	11.6686	10.4856
921	11.6732	10.4902
922	11.6778	10.4949
923	11.6824	10.4995
924	11.687	10.5042
925	11.6916	10.5088
926	11.6963	10.5135
927	11.7009	10.5181
928	11.7055	10.5228
929	11.7101	10.5274
930	11.7147	10.5321
931	11.7193	10.5368
932	11.7239	10.5414
933	11.7285	10.5461
934	11.7331	10.5507
935	11.7377	10.5554
936	11.7423	10.56
937	11.7469	10.5647
938	11.7515	10.5694
939	11.7561	10.574
940	11.7607	10.5787
941	11.7653	10.5833
942	11.7699	10.588
943	11.7745	10.5927
